"site","habitat","treatment","plot","sampling_unit","year","date","variable_type","variable_name","level","valor","units","comments","author_code"
"toledo",NA,"control",NA,NA,2021,NA,"Cistus_ladanifer","clorofila","new_leave",40.921,NA,NA,"234CL"
"toledo",NA,"control",NA,NA,2021,NA,"Cistus_ladanifer","antocianina","new_leave",0.148,NA,NA,"234CL"
"toledo",NA,"control",NA,NA,2021,NA,"Cistus_ladanifer","clorofila","old_leave",33.563,NA,NA,"358CL"
"toledo",NA,"control",NA,NA,2021,NA,"Cistus_ladanifer","antocianina","old_leave",0.249,NA,NA,"358CL"
"toledo",NA,"control",NA,NA,2021,NA,"Cistus_ladanifer","clorofila","new_leave",30.509,NA,NA,"358CL"
"toledo",NA,"control",NA,NA,2021,NA,"Cistus_ladanifer","antocianina","new_leave",0.192,NA,NA,"358CL"
"toledo",NA,"control",NA,NA,2021,NA,"Cistus_ladanifer","clorofila","old_leave",39.573,NA,NA,"269CL"
"toledo",NA,"control",NA,NA,2021,NA,"Cistus_ladanifer","antocianina","old_leave",0.171,NA,NA,"269CL"
"toledo",NA,"control",NA,NA,2021,NA,"Cistus_ladanifer","clorofila","new_leave",30.854,NA,NA,"269CL"
"toledo",NA,"control",NA,NA,2021,NA,"Cistus_ladanifer","antocianina","new_leave",0.182,NA,NA,"269CL"
"toledo",NA,"control",NA,NA,2021,NA,"Cistus_ladanifer","clorofila","old_leave",31.621,NA,NA,"270CL"
"toledo",NA,"control",NA,NA,2021,NA,"Cistus_ladanifer","antocianina","old_leave",0.215,NA,NA,"270CL"
"toledo",NA,"control",NA,NA,2021,NA,"Cistus_ladanifer","clorofila","new_leave",32.621,NA,NA,"270CL"
"toledo",NA,"control",NA,NA,2021,NA,"Cistus_ladanifer","antocianina","new_leave",0.198,NA,NA,"270CL"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",16.938,NA,NA,"422QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.495,NA,NA,"422QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",28.314,NA,NA,"422QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.213,NA,NA,"422QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",22.365,NA,NA,"423QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.411,NA,NA,"423QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",39.921,NA,NA,"423QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.155,NA,NA,"423QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",30.053,NA,NA,"431QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.36,NA,NA,"431QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",39.548,NA,NA,"431QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.172,NA,NA,"431QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",41.694,NA,NA,"425QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.161,NA,NA,"425QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",41.606,NA,NA,"425QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.125,NA,NA,"425QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",38.033,NA,NA,"424QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.195,NA,NA,"424QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",32.363,NA,NA,"424QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.189,NA,NA,"424QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",24.854,NA,NA,"419QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.418,NA,NA,"419QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",36.131,NA,NA,"419QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.195,NA,NA,"419QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",40.069,NA,NA,"426QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.187,NA,NA,"426QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",40.533,NA,NA,"426QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.185,NA,NA,"426QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",47.061,NA,NA,"342QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.171,NA,NA,"342QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",40.506,NA,NA,"342QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.155,NA,NA,"342QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",40.824,NA,NA,"341QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.172,NA,NA,"341QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",27.368,NA,NA,"341QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.237,NA,NA,"341QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",28.428,NA,NA,"240QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.326,NA,NA,"240QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",48.998,NA,NA,"240QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.141,NA,NA,"240QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",47.544,NA,NA,"429QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.143,NA,NA,"429QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",45.493,NA,NA,"429QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.141,NA,NA,"429QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",38.104,NA,NA,"267QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.19,NA,NA,"267QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",34.577,NA,NA,"267QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.176,NA,NA,"267QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",31.432,NA,NA,"360QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.2,NA,NA,"360QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",32.076,NA,NA,"360QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.188,NA,NA,"360QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",25.653,NA,NA,"427QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.337,NA,NA,"427QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",28.856,NA,NA,"427QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.181,NA,NA,"427QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",45.933,NA,NA,"417QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.164,NA,NA,"417QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",39.6,NA,NA,"417QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.181,NA,NA,"417QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",29.179,NA,NA,"428QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.233,NA,NA,"428QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",29.644,NA,NA,"428QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.244,NA,NA,"428QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",36.864,NA,NA,"430QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.306,NA,NA,"430QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",30.775,NA,NA,"430QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.223,NA,NA,"430QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",46.196,NA,NA,"500QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.153,NA,NA,"500QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",39.477,NA,NA,"500QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.151,NA,NA,"500QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",25.458,NA,NA,"501QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.348,NA,NA,"501QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",35.51,NA,NA,"501QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.204,NA,NA,"501QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",41.651,NA,NA,"153QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.2,NA,NA,"153QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",21.293,NA,NA,"153QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.275,NA,NA,"153QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",45.818,NA,NA,"159QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.261,NA,NA,"159QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",35.853,NA,NA,"159QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.236,NA,NA,"159QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",47.781,NA,NA,"156QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.182,NA,NA,"156QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",24.595,NA,NA,"156QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.235,NA,NA,"156QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",55.204,NA,NA,"129QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.156,NA,NA,"129QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",41.965,NA,NA,"129QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.21,NA,NA,"129QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",31.304,NA,NA,"97QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.293,NA,NA,"97QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",27.909,NA,NA,"97QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.233,NA,NA,"97QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",34.257,NA,NA,"103QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.298,NA,NA,"103QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",26.372,NA,NA,"103QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.271,NA,NA,"103QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",45.276,NA,NA,"114QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.222,NA,NA,"114QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",36.348,NA,NA,"114QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.252,NA,NA,"114QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",41.906,NA,NA,"418QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.181,NA,NA,"418QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",38.755,NA,NA,"418QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.194,NA,NA,"418QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",27.476,NA,NA,"115QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.344,NA,NA,"115QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",42.965,NA,NA,"115QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.178,NA,NA,"115QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",32.176,NA,NA,"39QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.237,NA,NA,"39QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",23.028,NA,NA,"39QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.394,NA,NA,"39QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",43.755,NA,NA,"37QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.191,NA,NA,"37QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",26.607,NA,NA,"37QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.279,NA,NA,"37QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",40.564,NA,NA,"65QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.204,NA,NA,"65QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",41.679,NA,NA,"65QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.18,NA,NA,"65QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",40.953,NA,NA,"67QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.233,NA,NA,"67QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",33.211,NA,NA,"67QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.208,NA,NA,"67QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",22.846,NA,NA,"76QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.575,NA,NA,"76QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",30.327,NA,NA,"76QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.234,NA,NA,"76QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",37.14,NA,NA,"82QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.179,NA,NA,"82QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",19.764,NA,NA,"82QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.246,NA,NA,"82QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",44.148,NA,NA,"142QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.201,NA,NA,"142QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",35.282,NA,NA,"142QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.213,NA,NA,"142QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",32.894,NA,NA,"148QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.266,NA,NA,"148QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",20.698,NA,NA,"148QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.333,NA,NA,"148QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",36.908,NA,NA,"155QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.272,NA,NA,"155QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",41.648,NA,NA,"155QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.186,NA,NA,"155QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",32.425,NA,NA,"421QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.433,NA,NA,"421QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",45.2,NA,NA,"421QI"
"toledo",NA,"control",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.173,NA,NA,"421QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",46.425,NA,NA,"154QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.207,NA,NA,"154QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",42.65,NA,NA,"154QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.157,NA,NA,"154QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",52.941,NA,NA,"160QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.181,NA,NA,"160QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",38.558,NA,NA,"160QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.272,NA,NA,"160QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",38.879,NA,NA,"161QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.21,NA,NA,"161QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",41.553,NA,NA,"161QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.167,NA,NA,"161QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",NA,NA,NA,"157QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",NA,NA,NA,"157QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",33.996,NA,NA,"157QI"
"toledo",NA,"hyper",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.238,NA,NA,"157QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",35.455,NA,NA,"196QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.247,NA,NA,"196QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",37.419,NA,NA,"196QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.199,NA,NA,"196QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",36.253,NA,NA,"195QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.209,NA,NA,"195QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",37.142,NA,NA,"195QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.174,NA,NA,"195QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",41.64,NA,NA,"192QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.214,NA,NA,"192QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",36.338,NA,NA,"192QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.189,NA,NA,"192QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",33.333,NA,NA,"191QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.329,NA,NA,"191QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",39.019,NA,NA,"191QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.176,NA,NA,"191QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",22.718,NA,NA,"187QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.332,NA,NA,"187QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",36.655,NA,NA,"187QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.193,NA,NA,"187QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",50.127,NA,NA,"197QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.179,NA,NA,"197QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",44.468,NA,NA,"197QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.211,NA,NA,"197QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",36.201,NA,NA,"190QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.292,NA,NA,"190QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",35.909,NA,NA,"190QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.191,NA,NA,"190QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",53.143,NA,NA,"189QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.193,NA,NA,"189QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",49.46,NA,NA,"189QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.16,NA,NA,"189QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",43.233,NA,NA,"182QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.236,NA,NA,"182QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",40.965,NA,NA,"182QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.183,NA,NA,"182QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",41.146,NA,NA,"175QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.192,NA,NA,"175QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",30.451,NA,NA,"175QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.23,NA,NA,"175QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",53.292,NA,NA,"177QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.17,NA,NA,"177QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",29.847,NA,NA,"177QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.24,NA,NA,"177QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",47.887,NA,NA,"178QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.215,NA,NA,"178QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",30.82,NA,NA,"178QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","antocianina","new_leave",0.265,NA,NA,"178QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","clorofila","old_leave",39.755,NA,NA,"179QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","antocianina","old_leave",0.2,NA,NA,"179QI"
"toledo",NA,"high",NA,NA,2021,NA,"Quercus_ilex","clorofila","new_leave",37.923,NA,NA,"179QI"
